"Station Name","OTTAWA CDA"
"Province","ONTARIO"
"Latitude","45.38"
"Longitude","-75.72"
"Elevation","79.20"
"Climate Identifier","6105976"
"WMO Identifier",""
"TC Identifier","WCG"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1989-07-16","1989","07","16","","25.9","","11.1","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-17","1989","07","17","","27.5","","11.2","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-18","1989","07","18","","28.9","","13.9","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-19","1989","07","19","","26.9","","15.2","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-20","1989","07","20","","26.8","","14.9","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-21","1989","07","21","","27.8","","11.7","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-22","1989","07","22","","30.0","","17.0","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-23","1989","07","23","","31.4","","17.9","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-24","1989","07","24","","33.9","","18.4","","26.2","","0.0","","8.2","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-25","1989","07","25","","34.0","","20.5","","27.3","","0.0","","9.3","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-26","1989","07","26","","34.5","","22.0","","28.3","","0.0","","10.3","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-27","1989","07","27","","29.0","","18.8","","23.9","","0.0","","5.9","","30.4","","0.0","","30.4","","0","","","","",""
"1989-07-28","1989","07","28","","24.5","","16.3","","20.4","","0.0","","2.4","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-07-29","1989","07","29","","25.4","","11.4","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","0","","","","",""
"1989-07-30","1989","07","30","","27.0","","13.4","","20.2","","0.0","","2.2","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-07-31","1989","07","31","","28.0","","14.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-01","1989","08","01","","29.0","","11.8","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-02","1989","08","02","","24.0","","18.6","","21.3","","0.0","","3.3","","10.5","","0.0","","10.5","","0","","","","",""
"1989-08-03","1989","08","03","","30.6","","17.9","","24.3","","0.0","","6.3","","2.2","","0.0","","2.2","","0","","","","",""
"1989-08-04","1989","08","04","","29.4","","21.7","","25.6","","0.0","","7.6","","7.2","","0.0","","7.2","","0","","","","",""
"1989-08-05","1989","08","05","","30.3","","20.1","","25.2","","0.0","","7.2","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-06","1989","08","06","","29.0","","21.4","","25.2","","0.0","","7.2","","7.2","","0.0","","7.2","","0","","","","",""
"1989-08-07","1989","08","07","","16.9","","12.3","","14.6","","3.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-08-08","1989","08","08","","18.2","","10.2","","14.2","","3.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-08-09","1989","08","09","","24.9","","8.3","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-10","1989","08","10","","26.8","","11.1","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-11","1989","08","11","","28.8","","14.1","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-12","1989","08","12","","25.6","","18.9","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-13","1989","08","13","","25.1","","16.0","","20.6","","0.0","","2.6","","0.2","","0.0","","0.2","","0","","","","",""
"1989-08-14","1989","08","14","","29.5","","15.7","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-15","1989","08","15","","29.5","","16.3","","22.9","","0.0","","4.9","","3.2","","0.0","","3.2","","0","","","","",""
"1989-08-16","1989","08","16","","24.8","","18.1","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-17","1989","08","17","","21.1","","12.6","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-18","1989","08","18","","25.0","","9.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-19","1989","08","19","","27.2","","9.8","","18.5","","0.0","","0.5","","6.2","","0.0","","6.2","","0","","","","",""
"1989-08-20","1989","08","20","","23.9","","17.8","","20.9","","0.0","","2.9","","13.0","","0.0","","13.0","","0","","","","",""
"1989-08-21","1989","08","21","","25.8","","19.2","","22.5","","0.0","","4.5","","0.4","","0.0","","0.4","","0","","","","",""
"1989-08-22","1989","08","22","","21.8","","12.3","","17.1","","0.9","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"1989-08-23","1989","08","23","","24.4","","16.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-24","1989","08","24","","19.0","","11.1","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-25","1989","08","25","","20.3","","6.7","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-26","1989","08","26","","21.1","","13.3","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-08-27","1989","08","27","","22.3","","6.0","","14.2","","3.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-08-28","1989","08","28","","25.9","","12.0","","19.0","","0.0","","1.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-08-29","1989","08","29","","23.8","","14.9","","19.4","","0.0","","1.4","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-08-30","1989","08","30","","24.4","","16.3","","20.4","","0.0","","2.4","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-08-31","1989","08","31","","24.3","","10.5","","17.4","","0.6","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"1989-09-01","1989","09","01","","21.8","","15.8","","18.8","","0.0","","0.8","","59.5","","0.0","","59.5","","0","","","","",""
"1989-09-02","1989","09","02","","21.8","","11.2","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-03","1989","09","03","","21.9","","7.8","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-04","1989","09","04","","22.8","","6.8","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-05","1989","09","05","","23.0","","13.6","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-06","1989","09","06","","27.1","","12.8","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-07","1989","09","07","","27.4","","12.7","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-08","1989","09","08","","25.9","","16.9","","21.4","","0.0","","3.4","","0.2","","0.0","","0.2","","0","","","","",""
"1989-09-09","1989","09","09","","27.3","","17.9","","22.6","","0.0","","4.6","","1.4","","0.0","","1.4","","0","","","","",""
"1989-09-10","1989","09","10","","26.9","","20.9","","23.9","","0.0","","5.9","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-11","1989","09","11","","19.8","","15.0","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-12","1989","09","12","","24.7","","10.1","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-13","1989","09","13","","18.7","","11.7","","15.2","","2.8","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"1989-09-14","1989","09","14","","15.7","","10.3","","13.0","","5.0","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"1989-09-15","1989","09","15","","20.3","","8.9","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-16","1989","09","16","","17.4","","6.7","","12.1","","5.9","","0.0","","3.2","","0.0","","3.2","","0","","","","",""
"1989-09-17","1989","09","17","","17.5","","12.8","","15.2","","2.8","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"1989-09-18","1989","09","18","","24.0","","7.8","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-19","1989","09","19","","20.6","","11.4","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-20","1989","09","20","","24.7","","13.9","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-21","1989","09","21","","26.4","","10.6","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-22","1989","09","22","","27.3","","12.3","","19.8","","0.0","","1.8","","21.2","","0.0","","21.2","","0","","","","",""
"1989-09-23","1989","09","23","","10.8","","6.8","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-24","1989","09","24","","11.1","","3.1","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-25","1989","09","25","","18.0","","1.1","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-26","1989","09","26","","15.5","","5.1","","10.3","","7.7","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"1989-09-27","1989","09","27","","10.3","","0.1","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-28","1989","09","28","","18.6","","2.3","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-29","1989","09","29","","18.5","","9.9","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-09-30","1989","09","30","","16.8","","0.9","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-01","1989","10","01","","21.8","","3.6","","12.7","","5.3","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"1989-10-02","1989","10","02","","18.2","","11.8","","15.0","","3.0","","0.0","","11.4","","0.0","T","11.4","","0","","","","",""
"1989-10-03","1989","10","03","","9.0","","4.7","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-04","1989","10","04","","10.3","","2.9","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-05","1989","10","05","","13.6","","1.9","","7.8","","10.2","","0.0","","8.8","","0.0","","8.8","","0","","","","",""
"1989-10-06","1989","10","06","","14.9","","8.1","","11.5","","6.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"1989-10-07","1989","10","07","","9.6","","6.2","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-08","1989","10","08","","7.4","","1.9","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-09","1989","10","09","","5.0","","-0.3","","2.4","","15.6","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"1989-10-10","1989","10","10","","12.7","","-3.6","","4.6","","13.4","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"1989-10-11","1989","10","11","","12.1","","7.1","","9.6","","8.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-10-12","1989","10","12","","17.0","","6.0","","11.5","","6.5","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"1989-10-13","1989","10","13","","18.7","","3.3","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-14","1989","10","14","","13.7","","0.8","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-15","1989","10","15","","16.3","","4.4","","10.4","","7.6","","0.0","","8.8","","0.0","","8.8","","0","","","","",""
"1989-10-16","1989","10","16","","23.1","","8.9","","16.0","","2.0","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"1989-10-17","1989","10","17","","5.5","","2.7","","4.1","","13.9","","0.0","","0.6","","2.0","","3.2","","0","","","","",""
"1989-10-18","1989","10","18","","3.8","","0.4","","2.1","","15.9","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","",""
"1989-10-19","1989","10","19","","5.7","","0.3","","3.0","","15.0","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"1989-10-20","1989","10","20","","8.2","","2.8","","5.5","","12.5","","0.0","","38.5","","0.0","","38.5","","0","","","","",""
"1989-10-21","1989","10","21","","5.8","","2.9","","4.4","","13.6","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"1989-10-22","1989","10","22","","9.8","","1.9","","5.9","","12.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1989-10-23","1989","10","23","","15.9","","0.5","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-24","1989","10","24","","20.6","","5.1","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-25","1989","10","25","","20.8","","1.8","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-26","1989","10","26","","20.3","","8.3","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-27","1989","10","27","","22.3","","10.8","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-28","1989","10","28","","21.0","","6.8","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-29","1989","10","29","","20.8","","5.2","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-30","1989","10","30","","20.8","","2.8","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-10-31","1989","10","31","","21.5","","6.4","","14.0","","4.0","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"1989-11-01","1989","11","01","","9.1","","5.8","","7.5","","10.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"1989-11-02","1989","11","02","","6.0","","-1.3","","2.4","","15.6","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"1989-11-03","1989","11","03","","1.5","","-0.3","","0.6","","17.4","","0.0","","0.0","T","0.0","T","0.0","T","0","","","","",""
"1989-11-04","1989","11","04","","0.4","","-8.9","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-11-05","1989","11","05","","11.5","","-2.5","","4.5","","13.5","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"1989-11-06","1989","11","06","","13.7","","4.1","","8.9","","9.1","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"1989-11-07","1989","11","07","","6.4","","-0.1","","3.2","","14.8","","0.0","","8.7","","0.0","T","8.7","","0","","","","",""
"1989-11-08","1989","11","08","","9.0","","0.5","","4.8","","13.2","","0.0","","9.0","","0.0","","9.0","","0","","","","",""
"1989-11-09","1989","11","09","","12.4","","4.2","","8.3","","9.7","","0.0","","5.2","","0.0","","5.2","","0","","","","",""
"1989-11-10","1989","11","10","","9.3","","0.7","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-11-11","1989","11","11","","7.5","","0.3","","3.9","","14.1","","0.0","","3.2","","0.0","","3.2","","0","","","","",""
"1989-11-12","1989","11","12","","1.5","","-1.5","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1989-11-13","1989","11","13","","0.6","","-4.4","","-1.9","","19.9","","0.0","","8.8","","0.0","","8.8","","0","","","","",""
"1989-11-14","1989","11","14","","3.0","","-0.9","","1.1","","16.9","","0.0","","27.0","","0.0","","27.0","","0","","","","",""
"1989-11-15","1989","11","15","","13.2","","2.0","","7.6","","10.4","","0.0","","4.9","","0.0","","4.9","","0","","","","",""
"1989-11-16","1989","11","16","","13.6","","3.6","","8.6","","9.4","","0.0","","7.9","","0.0","T","7.9","","0","","","","",""
"1989-11-17","1989","11","17","","1.2","","-2.4","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"1989-11-18","1989","11","18","","0.1","","-4.0","","-2.0","","20.0","","0.0","","0.0","","2.4","","2.0","","0","T","","","",""
"1989-11-19","1989","11","19","","2.5","","-9.0","","-3.3","","21.3","","0.0","","0.6","","12.0","","12.6","","2","","","","",""
"1989-11-20","1989","11","20","","4.6","","-3.4","","0.6","","17.4","","0.0","","1.4","","0.4","","2.2","","10","","","","",""
"1989-11-21","1989","11","21","","-6.0","","-10.2","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"1989-11-22","1989","11","22","","-5.5","","-11.3","","-8.4","","26.4","","0.0","","0.0","","1.0","","0.6","","2","","","","",""
"1989-11-23","1989","11","23","","-5.8","","-10.1","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","3","","","","",""
"1989-11-24","1989","11","24","","-2.2","","-14.2","","-8.2","","26.2","","0.0","","0.0","","0.6","","0.4","","3","","","","",""
"1989-11-25","1989","11","25","","1.0","","-9.1","","-4.1","","22.1","","0.0","","0.0","","3.0","","2.8","","3","","","","",""
"1989-11-26","1989","11","26","","4.4","","-4.8","","-0.2","","18.2","","0.0","","0.0","T","0.0","T","0.0","T","6","","","","",""
"1989-11-27","1989","11","27","","-2.0","","-11.6","","-6.8","","24.8","","0.0","","7.0","","5.0","","14.0","","2","","","","",""
"1989-11-28","1989","11","28","","0.1","","-7.3","","-3.6","","21.6","","0.0","","1.6","","1.0","","2.6","","5","","","","",""
"1989-11-29","1989","11","29","","-7.1","","-18.1","","-12.6","","30.6","","0.0","","0.0","","5.0","","4.3","","5","","","","",""
"1989-11-30","1989","11","30","","-4.1","","-13.5","","-8.8","","26.8","","0.0","","0.0","","0.8","","0.6","","10","","","","",""
"1989-12-01","1989","12","01","","-12.4","","-19.6","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"1989-12-02","1989","12","02","","-9.4","","-21.5","","-15.5","","33.5","","0.0","","0.0","","10.0","","8.5","","10","","","","",""
"1989-12-03","1989","12","03","","-11.8","","-13.1","","-12.5","","30.5","","0.0","","0.0","","0.8","","0.4","","15","","","","",""
"1989-12-04","1989","12","04","","-15.5","","-21.4","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1989-12-05","1989","12","05","","-6.5","","-21.2","","-13.9","","31.9","","0.0","","0.0","","0.6","","0.4","","10","","","","",""
"1989-12-06","1989","12","06","","1.9","","-10.7","","-4.4","","22.4","","0.0","","0.0","T","2.2","","2.2","","10","","","","",""
"1989-12-07","1989","12","07","","-13.9","","-18.5","","-16.2","","34.2","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"1989-12-08","1989","12","08","","-12.7","","-22.8","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"1989-12-09","1989","12","09","","-12.8","","-23.1","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"1989-12-10","1989","12","10","","-10.2","","-15.9","","-13.1","","31.1","","0.0","","0.0","","3.6","","2.2","","9","","","","",""
"1989-12-11","1989","12","11","","-11.9","","-17.5","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"1989-12-12","1989","12","12","","-12.4","","-20.4","","-16.4","","34.4","","0.0","","0.0","","0.4","","0.2","","12","","","","",""
"1989-12-13","1989","12","13","","-15.7","","-26.1","","-20.9","","38.9","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"1989-12-14","1989","12","14","","-18.2","","-25.8","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"1989-12-15","1989","12","15","","-14.6","","-24.5","","-19.6","","37.6","","0.0","","0.0","","2.4","","1.4","","12","","","","",""
"1989-12-16","1989","12","16","","-13.6","","-19.2","","-16.4","","34.4","","0.0","","0.0","","0.4","","0.2","","14","","","","",""
"1989-12-17","1989","12","17","","-12.6","","-19.7","","-16.2","","34.2","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"1989-12-18","1989","12","18","","-10.2","","-20.0","","-15.1","","33.1","","0.0","","0.0","","0.0","T","0.0","T","12","","","","",""
"1989-12-19","1989","12","19","","-11.2","","-18.1","","-14.7","","32.7","","0.0","","0.0","","1.4","","1.4","","12","","","","",""
"1989-12-20","1989","12","20","","-8.7","","-15.0","","-11.9","","29.9","","0.0","","0.0","","5.2","","3.5","","13","","","","",""
"1989-12-21","1989","12","21","","-18.7","","-24.6","","-21.7","","39.7","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"1989-12-22","1989","12","22","","-21.0","","-27.2","","-24.1","","42.1","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1989-12-23","1989","12","23","","-16.8","","-25.2","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1989-12-24","1989","12","24","","-6.5","","-25.4","","-16.0","","34.0","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"1989-12-25","1989","12","25","","-6.5","","-9.7","","-8.1","","26.1","","0.0","","0.0","","16.8","","5.8","","16","","","","",""
"1989-12-26","1989","12","26","","-6.4","","-16.3","","-11.4","","29.4","","0.0","","0.0","","2.0","","1.6","","29","","","","",""
"1989-12-27","1989","12","27","","-18.0","","-31.4","","-24.7","","42.7","","0.0","","0.0","","1.2","","1.2","","26","","","","",""
"1989-12-28","1989","12","28","","-14.0","","-22.7","","-18.4","","36.4","","0.0","","0.0","","0.4","","0.4","","27","","","","",""
"1989-12-29","1989","12","29","","-19.5","","-25.5","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"1989-12-30","1989","12","30","","-11.1","","-29.0","","-20.1","","38.1","","0.0","","1.2","","0.0","","1.2","","27","","","","",""
"1989-12-31","1989","12","31","","3.4","","-18.6","","-7.6","","25.6","","0.0","","4.6","","0.0","","4.6","","24","","","","",""
